mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
weight_test_unsigned0.0,117,0.6,0.6,0.1,3.1223132610321045,3.203223097302512,1.5436270236968994,1.5646841526031494,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,0.6,0.5,4.250770568847656,6.0454362812994304,1.7207670211791992,2.0472607612609863,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,0.6,1.0,4.566661834716797,7.551300945597111,2.007459878921509,2.682833194732666,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,0.6,1.5,4.692807674407959,8.216685070115119,2.2204716205596924,3.1132116317749023,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,0.8,0.1,3.5531845092773438,3.635568942759619,1.6942718029022217,1.718780755996704,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,0.8,0.5,4.592462062835693,6.577387661903515,1.8781503438949585,2.210360050201416,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,0.8,1.0,4.874456405639648,8.20785854580864,2.1704604625701904,2.8783111572265625,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,0.8,1.5,4.955942630767822,8.654081297615697,2.391366481781006,3.34158992767334,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,1.0,0.1,4.016193866729736,4.111698103663912,1.9372563362121582,1.962256908416748,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,1.0,0.5,5.120088577270508,7.375071520529872,2.134263753890991,2.467761516571045,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,1.0,1.0,5.332693099975586,9.083523919341069,2.4322102069854736,3.1627962589263916,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.6,1.0,1.5,5.473995685577393,9.829452432745665,2.6567587852478027,3.663299560546875,0.0009280519443564117,0.5628097057342529,0.8963917938895556,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.8,0.6,0.1,4.44671106338501,4.581033512727053,1.7777786254882812,1.8032479286193848,0.0012374025536701083,0.5628095865249634,0.8963917027065043,11712346,weight_test_unsigned_chunk_9
weight_test_unsigned0.0,117,0.8,0.6,0.5,5.410146713256836,7.4276164755560785,2.060331344604492,2.4871487617492676,0.0012374025536701083,0.5628095865249634,0.8963917027065043,11712346,weight_test_unsigned_chunk_9
