mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
weight_test_signed0.0,178,0.6,0.6,0.1,3.304405689239502,3.522032062143694,1.950439214706421,1.981482744216919,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,0.6,0.5,3.9761252403259277,5.992886748035517,2.1468260288238525,2.4910857677459717,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,0.6,1.0,4.107385158538818,7.274515364851881,2.3101651668548584,2.92468523979187,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,0.6,1.5,4.121641635894775,7.393719951791514,2.395171880722046,3.2249948978424072,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,0.8,0.1,3.922856330871582,4.292368868977345,2.101374626159668,2.137277364730835,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,0.8,0.5,4.557577610015869,6.98121630635233,2.322381019592285,2.7076685428619385,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,0.8,1.0,4.645757675170898,8.058976646964972,2.514033794403076,3.2061939239501953,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,0.8,1.5,4.617175579071045,8.263644298914414,2.6168954372406006,3.5522234439849854,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,1.0,0.1,4.537700176239014,4.807958094641215,2.3225343227386475,2.3643195629119873,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,1.0,0.5,5.137589454650879,7.843258462366293,2.5817294120788574,3.01716947555542,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,1.0,1.0,5.1983962059021,9.109173298444034,2.813901424407959,3.6076536178588867,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.6,1.0,1.5,5.151880264282227,9.407408186472821,2.940659284591675,4.0159220695495605,0.0009280519443564117,0.5628097057342529,0.8963917938895556,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.8,0.6,0.1,3.924542188644409,4.1411169734419,2.3460309505462646,2.370316982269287,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.8,0.6,0.5,4.711979866027832,7.105202206210379,2.5031557083129883,2.7932987213134766,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17812346,weight_test_signed_chunk_14
weight_test_signed0.0,178,0.8,0.6,1.0,4.792914390563965,8.231717658625712,2.626061201095581,3.197836399078369,0.0012374025536701083,0.5628095865249634,0.8963917027065043,17812346,weight_test_signed_chunk_14
