mode,normalization,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src,raw_rho,ref_rho,post_rho,scale_factor
real,spectral_radius,80,0.6,0.6,0.1,0.0,6.7429962158203125,7.649136480771432,2.313549041748047,2.407221555709839,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.6,0.1,0.1,6.648171424865723,9.083243436617103,2.422307014465332,2.6045899391174316,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.6,0.5,0.0,4.772333145141602,6.987032441119027,2.840477705001831,3.9461164474487305,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.6,0.5,0.1,5.004606246948242,8.971453294673992,3.213273525238037,4.7074666023254395,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.6,1.0,0.0,3.505127191543579,5.614910305825321,3.2918622493743896,5.659566402435303,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.6,1.0,0.1,2.768242120742798,6.4614115333508835,3.7929282188415527,6.859585285186768,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.6,1.5,0.0,3.347715139389038,6.088545168944791,3.50866436958313,6.763576984405518,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.6,1.5,0.1,1.9617735147476196,3.8015677334340197,4.050770282745361,8.22337532043457,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.8,0.1,0.0,7.208578586578369,8.40867650078301,2.6070685386657715,2.7293648719787598,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.8,0.1,0.1,7.075222492218018,10.126744881554139,2.735560417175293,2.9592761993408203,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.8,0.5,0.0,5.685552597045898,8.742155158857209,3.277700901031494,4.722571849822998,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.8,0.5,0.1,5.64707088470459,10.900300798161481,3.708927869796753,5.611410617828369,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.8,1.0,0.0,3.3346781730651855,5.6371037889474,3.8187882900238037,6.902070999145508,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.8,1.0,0.1,3.4868247509002686,8.365760136455805,4.39328670501709,8.304469108581543,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.8,1.5,0.0,2.3694212436676025,4.106894884290909,4.061702728271484,8.276888847351074,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,0.8,1.5,0.1,2.8915932178497314,6.618104545017545,4.680530548095703,9.972846984863281,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,1.0,0.1,0.0,7.939878940582275,9.598377408767035,3.076449394226074,3.2438788414001465,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,1.0,0.1,0.1,7.800252914428711,11.594583549204167,3.235373020172119,3.523165225982666,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,1.0,0.5,0.0,6.56721830368042,9.81764369009555,3.97271728515625,5.938074588775635,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,1.0,0.5,0.1,6.033755779266357,11.444802898794098,4.481767654418945,6.998256683349609,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,1.0,1.0,0.0,3.358720541000366,5.520343128777647,4.6487321853637695,8.775480270385742,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,1.0,1.0,0.1,4.508466720581055,9.680533934213258,5.320328235626221,10.425241470336914,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,1.0,1.5,0.0,3.916867733001709,6.772605185641531,4.924657344818115,10.525195121765137,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.6,1.0,1.5,0.1,1.8796463012695312,4.505777433462399,5.642882347106934,12.49095630645752,0.0010939107742160559,0.3253750205039978,0.6822620115329718,8012346,chunk_8,70.71202850341797,70.71202850341797,0.599999725818634,0.008485119331161573
real,spectral_radius,80,0.8,0.6,0.1,0.0,8.098925590515137,9.187995216368051,3.1004223823547363,3.25117826461792,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.6,0.1,0.1,7.9961934089660645,10.998058801186062,3.271498918533325,3.5462000370025635,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.6,0.5,0.0,5.796750068664551,8.220306991798292,3.9256436824798584,5.702282905578613,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.6,0.5,0.1,6.0474653244018555,10.888749649991112,4.450439929962158,6.742518901824951,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.6,1.0,0.0,4.376052379608154,6.849875118069919,4.513094902038574,8.210888862609863,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.6,1.0,0.1,3.9264769554138184,7.665250183357592,5.193640232086182,9.79230785369873,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.6,1.5,0.0,3.9071147441864014,5.937855181494427,4.738502502441406,9.735307693481445,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.6,1.5,0.1,2.5744004249572754,6.053588290393236,5.456460475921631,11.615848541259766,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.8,0.1,0.0,8.835286140441895,10.250549012597855,3.6515464782714844,3.877878427505493,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.8,0.1,0.1,8.670990943908691,12.364867992539601,3.8673360347747803,4.237536430358887,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
real,spectral_radius,80,0.8,0.8,0.5,0.0,5.09163761138916,7.213406104181104,4.749098300933838,7.220218181610107,0.0014585477765649557,0.32537519931793213,0.682261965871393,8012346,chunk_8,70.71202850341797,70.71202850341797,0.7999995946884155,0.011313492441548766
