mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
real,25,0.6,0.6,0.1,2.727778196334839,2.8232874651462367,1.6018354892730713,1.6365859508514404,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,0.6,0.5,3.5331227779388428,5.5237027760309445,1.7841821908950806,2.1925573348999023,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,0.6,1.0,3.9251747131347656,7.0665085052171435,2.0353541374206543,2.8856828212738037,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,0.6,1.5,4.120101451873779,7.265284682741367,2.2065985202789307,3.3413100242614746,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,0.8,0.1,3.2891080379486084,3.398763690266989,1.7146313190460205,1.7485893964767456,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,0.8,0.5,4.009609222412109,6.443420662065478,1.9140000343322754,2.343205451965332,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,0.8,1.0,4.330595970153809,7.937084499793272,2.189777135848999,3.082326889038086,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,0.8,1.5,4.550912857055664,8.209502603312899,2.38071870803833,3.568035364151001,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,1.0,0.1,4.140964508056641,4.294388310102111,1.8730814456939697,1.9080098867416382,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,1.0,0.5,4.945993900299072,7.976941174518205,2.0908279418945312,2.5456414222717285,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,1.0,1.0,5.132558822631836,9.137408134909359,2.3914055824279785,3.3389627933502197,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.6,1.0,1.5,5.277340888977051,9.529630023700292,2.6039040088653564,3.862487316131592,0.0009280519443564117,0.5628097057342529,0.8963917938895556,2512346,chunk_1
real,25,0.8,0.6,0.1,3.699267864227295,3.7851468702485818,1.891937255859375,1.9237967729568481,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,0.6,0.5,4.297647476196289,6.609156914554887,2.0773098468780518,2.6155407428741455,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,0.6,1.0,4.8009257316589355,8.086009094686249,2.45764422416687,3.5062146186828613,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,0.6,1.5,4.938804626464844,8.342694215168422,2.7052395343780518,4.053934574127197,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,0.8,0.1,4.243244171142578,4.357692905407134,2.049360990524292,2.081658124923706,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,0.8,0.5,4.931792736053467,7.77602904184754,2.259772539138794,2.823561191558838,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,0.8,1.0,5.509941577911377,9.26356197700997,2.6688921451568604,3.779155969619751,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,0.8,1.5,5.65327262878418,9.758494967903374,2.9437947273254395,4.373905658721924,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,1.0,0.1,5.374632835388184,5.5646871707715775,2.2980868816375732,2.3320693969726562,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,1.0,0.5,6.051994800567627,9.33499168073348,2.537997245788574,3.1309547424316406,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,1.0,1.0,6.375523567199707,10.775228360996152,2.9709644317626953,4.160547733306885,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.8,1.0,1.5,6.415030479431152,11.15730947046427,3.273258924484253,4.812172889709473,0.0012374025536701083,0.5628095865249634,0.8963917027065043,2512346,chunk_1
real,25,0.95,0.6,0.1,4.205448150634766,4.288782538669466,2.3121700286865234,2.3087282180786133,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,0.6,0.5,4.880654811859131,7.220862408728351,2.4202332496643066,3.1684930324554443,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,0.6,1.0,5.439968585968018,8.77418975720218,3.043149471282959,4.200463771820068,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,0.6,1.5,5.550984859466553,9.238981265443641,3.3285129070281982,4.775578498840332,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,0.8,0.1,5.022833347320557,5.146682725228471,2.4977118968963623,2.495227098464966,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,0.8,0.5,5.751592636108398,8.587989017804121,2.640645742416382,3.403019666671753,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,0.8,1.0,6.304784774780273,10.185500076210786,3.294579267501831,4.537363052368164,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,0.8,1.5,6.310695648193359,10.664030880189074,3.621732473373413,5.1890482902526855,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,1.0,0.1,6.414593696594238,6.645689470283173,2.823572874069214,2.8268539905548096,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,1.0,0.5,7.02133321762085,10.25119933905546,3.014073371887207,3.795267343521118,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,1.0,1.0,7.504980564117432,11.948105245075453,3.6822354793548584,5.041163444519043,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,0.95,1.0,1.5,7.435339450836182,12.401838634568776,4.050287246704102,5.780290126800537,0.0014694154961034656,0.5628095865249634,0.8920824145035202,2512346,chunk_1
real,25,1.05,0.6,0.1,4.109097480773926,4.19803341396414,2.4229140281677246,2.5375707149505615,0.0016240908298641443,0.5628097057342529,0.8963917266257883,2512346,chunk_1
real,25,1.05,0.6,0.5,5.012311935424805,7.125546817580616,2.932382822036743,3.921438217163086,0.0016240908298641443,0.5628097057342529,0.8963917266257883,2512346,chunk_1
real,25,1.05,0.6,1.0,5.352503776550293,8.64748539898541,3.7738873958587646,5.044569969177246,0.0016240908298641443,0.5628097057342529,0.8963917266257883,2512346,chunk_1
real,25,1.05,0.6,1.5,5.4243083000183105,9.198508840134622,3.8706867694854736,5.116929531097412,0.0016240908298641443,0.5628097057342529,0.8963917266257883,2512346,chunk_1
