mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
weight_test_signed0.0,13,0.6,0.6,0.1,3.8576529026031494,3.993232999492614,1.7382004261016846,1.767595648765564,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,0.6,0.5,4.564175128936768,5.976515579285547,1.8770543336868286,2.1555047035217285,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,0.6,1.0,4.57943868637085,7.045083973469616,2.042008876800537,2.606905937194824,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,0.6,1.5,4.510438442230225,7.073338561556966,2.1371519565582275,2.8912320137023926,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,0.8,0.1,4.328709602355957,4.456680022383029,1.8888792991638184,1.9117127656936646,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,0.8,0.5,5.027965068817139,6.850979358092957,2.038177013397217,2.346931219100952,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,0.8,1.0,4.939309597015381,7.8772808887987225,2.2106668949127197,2.845177173614502,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,0.8,1.5,4.83122444152832,7.8913009849334514,2.3106532096862793,3.151153802871704,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,1.0,0.1,4.866871356964111,5.033265613702538,2.097222089767456,2.121218681335449,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,1.0,0.5,5.370528697967529,7.479038728885854,2.2541115283966064,2.6104300022125244,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,1.0,1.0,5.349576950073242,8.73106688672405,2.427748680114746,3.1609702110290527,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.6,1.0,1.5,5.258049964904785,8.800837300694937,2.5313005447387695,3.4933454990386963,0.0009280519443564117,0.5628097057342529,0.8963917938895556,1312346,weight_test_signed_chunk_1
weight_test_signed0.0,13,0.8,0.6,0.1,4.759226322174072,4.886375193951797,1.9483833312988281,1.9961466789245605,0.0012374025536701083,0.5628095865249634,0.8963917027065043,1312346,weight_test_signed_chunk_1
