mode,shuffle_id,rho_target,leak,input_scale,MC,IPC,KR,GR,wt_mean,cosine_similarity,kl_to_gaussian,seed,src
weight_test_unsigned0.0,91,0.6,0.6,0.1,2.808504343032837,2.9285405885870226,1.9686856269836426,1.9935868978500366,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,0.6,0.5,3.307140588760376,5.315172578933584,2.107403516769409,2.4609155654907227,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,0.6,1.0,3.1781814098358154,7.032411273130293,2.272188663482666,3.132082223892212,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,0.6,1.5,3.0042307376861572,7.451872653213879,2.4062490463256836,3.583397388458252,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,0.8,0.1,3.1678128242492676,3.296985329459517,2.0964627265930176,2.1363589763641357,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,0.8,0.5,3.819091320037842,6.06499441224436,2.2511043548583984,2.6650381088256836,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,0.8,1.0,3.7426068782806396,7.857615206147159,2.427590847015381,3.3958749771118164,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,0.8,1.5,3.635951042175293,8.369653740992817,2.5661537647247314,3.881380558013916,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,1.0,0.1,3.8224785327911377,3.9963567259732855,2.253249168395996,2.298062562942505,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
weight_test_unsigned0.0,91,0.6,1.0,0.5,4.626829624176025,7.492665233135735,2.4358267784118652,2.907120943069458,0.0009280519443564117,0.5628097057342529,0.8963917938895556,9112346,weight_test_unsigned_chunk_7
